"
                            بورس لوله های مبلی و صنعتی و قوطی آلات سبک و سنگین
                            
",نبی عبدالمحمدی,66318842-3-66313910-11-09123005014,09121991708,منطقه 18,"
                           بازار آهن شادآباد، انتهای بلوار بهاران، مجتمع تجاری بوستان، بلوک A  پلاک: 14 
                        ",,
"
                            امداد خودرو
                            
",,٨٨٧٨٣٤٠١,,منطقه 3,"
                           م. ونك - بلوار شهيدحقاني - پ. ٤٠ 
                        ",,
"
                            تولیدکننده انواع پوشاک ورزشی، ژیمناستیک، ایروبیک، کشتی، شنا و بدنسازی
                            
                            تولیدکننده پوشاک ورزشی ازقبیل دوبندکشتی، ژیمناستیک، مایوهای زنانه ومردانه، بدنسازی، ایروبیک وانواع کشاله بند و ...
                        ",مجتبی واسعی,55488654,09127931852,منطقه 11,"
                           تهران، خیابان ولیعصر، پایین تر از میدان منیریه، مجتمع تجاری ولیعصر واحد 325
                        ",,
"
                            بیمارستان
                            
",,44982183,,منطقه 21,"
                           کیلومتر 20 جاده قدیم- روبروی شهرک کاووسیه 
                        ",,
"
                            فتوکپی، پرینت، پلات رنگی ولیزری، انواع صحافی ولمینت، انواع لوازم التحریرواداری، فروش وشارژانواع کارتریج
                            
",جمال تک سوار,88906914,09122754776,منطقه 6,"
                           خ کریمخان، نجات الهی، بالاترازچهارراه سپند، روبروی ک خسرو  پلاک: 156 
                        ",,
"
                            تولید انواع لوازم پلاستیک آشپزخانه - لوازم و مصالح بهداشتی ساختمان - لوازم آبیاری باغبانان - ملزومات نظافتی - مصالح و ملزومات ساختمانی - سیستم اجرایی آشپزخانه و کابینت - تزئینات داخلی ساختمان - ابزارآلات ساختمانی و یراقتولید کننده لوازم لوکس آشپزخانه و لوازم بهداشتی ساختمانی و لوازم باغبانی
                            
",جلال قاسمی,36676734-36676654,09121035091,حومه تهران,"
                           خاور شهر - عباس آباد علاقمند - خ نیلوفر پنجم   پلاک: 784/1 
                        ",دارد,دارد
"
                            هتل
                            
",رمزی بناساز,66702422-66708571,09121011531,منطقه 12,"
                           جمهوری، بین پل حافظ و سی تیر کوچه شاهرخ  پلاک: 11 
                        ",,
"
                            توزیع انواع سیم بکسل و جرثقیل و...
                            
",جمشید سنجدهی,55394296,,منطقه 11,"
                           م قزوین  پاساژ شهاب الدین  طبقه همکف  پلاک: 17 
                        ",,
"
                            سمساری
                            
",,44801739,,منطقه 2,"
                           اشرفی اصفهانی، نرسیده به بلوارسیمون  پلاک: 4 
                        ",,
"
                            تهیه و توزیع انواع لاستیک های سبک و سنگین و  رینگ
                            
",یونس قوامی,33133562-33133638-33908109-09123027431-09122999927,,منطقه 12,"
                           امیرکبیر شرقی، روبروی مجتمع تجاری خلیج فارس پاساژ امیرالمومنین  طبقه همکف، پلاک 2 
                        ",,
"
                            آتلیه عکس و فیلم - تبدیل فیلمهای قدیمی (آپارات - بتاماکس-وی اچ اس-کامپکت-مینی دی وی و .......)به دی وی دی , چاپ روی لیوان-تیشرت - کوسن- پازل -بشقاب -کلاه و ........دریافت عکسهای شما از طریق ایمیل و تلگرام
                            
",فرهاد بیدگلیان,88311460,09126213931,منطقه 7,"
                           هفت تیر، بهارشیراز، خ سلیمان خاطر، نبش ملایری پور  پلاک: 66 
                        ",,دارد
"
                            عرضه لوازم دکوری و تزئینی منزل
                            
",امیرحسین خلیلی,44499804,09196070608,منطقه 5,"
                           جنت آباد جنوبی، چهارراه لاله، مجتمع تجاری سمرقند طبقه اول، پلاک35 
                        ",,
"
                            ماشین های اداری، نمایندگی رسمی فروش و خدمات پس از فروش مادیران
                            
",شهرام گل محمدزاده,88861459-86070899,09121097536,منطقه 6,"
                           خ طالقانی، خ ایرانشهر جنوبی، نبش سمیه، پلاک 102، طبقه همکف، واحد1 
                        ",دارد,دارد
"
                            لوازم آنتیک و فرش دستباف و خرید و فروش انواع مبلمان(راحتی و استیل)
                            
",منصور علیپور,77505216,,منطقه 7,"
                           م امام حسین-اول مدنی جنوبی  پلاک: 63 
                        ",,
"
                            آرایشگاه مردانه
                            
",محمد  پرآور,77326964,09196423849,منطقه 4,"
                           تهرانپارس، خ 133 شمالی، نبش 214 شرقی  پلاک: 170 
                        ",,
"
                            عرضه مبلمان خانگی و اداری
                            
",مهرگان محب دوست,-,09122029332,حومه تهران,"
                           بزرگراه سعیدی(جاده ساوه)، انتهای شهرک صنعتی چهاردانگه، ابتدای خیابان 23  پلاک: 19 
                        ",,
"
                            تجهیزات آزمایشگاهی 
                            
",,66483754,,منطقه 11,"
                           جمهوری خ دانشگاه   پلاک: 68-واحد6 
                        ",,
"
                            پخش کننده لوازم پلاستیک خانگی و بهداشتی ساختمان 
                            
",حمید رضا  خداوردیان,55809458-55809389,09194347440,منطقه 12,"
                           خ خیام شمالی پاساژ امیر سلیمانی طبقه 2 واحد 4
                        ",,
"
                            برشکاری لیزر، پلاسما، هوابرش کامپیوتری C.N.C، برش الگو طرح و نقشه از ضخامت 0/01 الی 250 میلیمتر
                            
",حامد شمس,66217420-66294530-66294531,09126048455,منطقه 18,"
                           بازار آهن شاد آباد، مجتمع گلستان، بلوک 3  پلاک: 352 
                        ",,
"
                            طراحی و  اجرا کابینت  دکوراسیون داخلی و اداریکلیه سفارشات  چوبی (درب وچهارچوب، انواع میز، کمد، کابینت چوبی، پله ودست انداز و....)
                            
",علیرضا زمانی,77792160,09127224858_09397224858,منطقه 4,"
                           تهرانپارس، اتوبان زرین الدین شرق، خروجی احسان-اتحاد ، خ شفیعی مکرم  پلاک: 380 طبقه همکف 
                        ",دارد,دارد
"
                            مشاور شما در کلیه امور بسته بندی بصورت وکیوم فرمینگ، ترموپک، شیرینگ پک، ساخت انواع قالبهای تیغ و تولید جعبه های طلقی، کلیه امور چاپ و تبلیغات از طراحی تاچاپ بصورت رول و سیلک، نایلون، نایلکس و سلفون
                            
",مهدی منصوری,55583409,09127088275,منطقه 12,"
                           خ 15 خرداد، پله نوروزخان، سرای ملاهادی  پلاک: 9 
                        ",,دارد
"
                            بافندگی و رنگرزی و تکمیل پارچه 
                            
",سعید صاحب زمانی,60408867-66481098-09121352111,,منطقه 6,"
                           فلسطین جنوبی   پلاک: 122 طبقه واحد5 
                        ",,
"
                            پخش انواع زیورآلات نقره و ساخت جواهرات
                            
",حامد فرج زاده,44232776,09199387100,منطقه 2,"
                           بین فلکه اول و دوم صادقیه پاساژ صفوی  پلاک: 13 
                        ",,
"
                            انتظامی، ارتشی، سپاه و تبلیغاتی
                            
",حبیب خرم رویی,66957344-66960842,09122162259,منطقه 12,"
                           خ امام خمینی، روبروی شیخ هادی پاساژ اسکوئی طبقه اول  پلاک: 1 
                        ",,
"
                            فروش لوله ، اتصالات، فلنج، شیر آلات ، ابزار دقیق، آهن آلات، لوله فولادی، اتصالات جوشی، اتصالات فشار قوی، هیدرولیک، پیچ و مهره، لوله استنلس استیل، شیر فلکه کشویی، شیر توپی، شیر یکطرفه، شیر برنجی، شیر سوزنی، شیر اطمینان، اتصالات استنلس ، فلنج استنلس
                            
",پویان  علی دوست,88708526-88708527-88708528,09121051345,منطقه 6,"
                           یوسف آباد، اسد آبادی، نبش کوچه 35، پلاک 293 ساختمان فرهنگ، طبقه سوم، واحد 12 
                        ",دارد,دارد
"
                            تولید کننده قاب های پی وی سی ، معرق کاری
                            
",سیدمحسن امامیان,77491533-77134535,,منطقه 4,"
                           م رسالت ، خ هنگام ،  خ شمیران نو ، ابتدای کامکارشمالی  پلاک: 106 
                        ",,
"
                            کلیدسازی، باز کردن انواع گاوصندوق ساخت انواع ریموت، ساخت کلید کددار اتومبیل و تعمیر جک اتوماتیک ونصب قفل برقی و جک آرامبند
                            
",داود  رونقی,88501805-09192204470,,منطقه 7,"
                           مطهری، سهروردی، خ بهشتی (عباس آباد)  پلاک: 113 
                        ",,دارد
"
                            تهیه مهر و پلاک
                            
",خطیبی,88833524,,منطقه 6,"
                           انقلاب/م فردوسی/خ شهیدموسوی  پلاک: 3 
                        ",,
"
                            دفتر پیشخوان دولت خدمات ایرانسل، رایتل، پست، امورمالیاتی و ثبت احوال، فروش مودم و نمایندگی مبین نت

",مریم محمدنسب,88574172-88574173-88574174-88574175-09353014123,,منطقه 2,"
                           شهرک غرب  پاساژ کامپیوتر  طبقه 3غربی واحد11 
                        ",,دارد
"
                            فروشنده ماشین آلات راهسازی، دویتس، ام.وی.ام، ولو، پنتا، انواع غلطک ها و بابکت ها و موتور آکبند
                            
",حسین مازندرانی,55707805,09125777885,منطقه 17,"
                           خ قزوین، بعد از پمپ بنزین امام زاده معصوم، جنب گاراژ خوزستان  پلاک: 831 
                        ",,
"
                            ساخت قالبهای اتوماتیک- انواع جعبه
                            
",رحیمی,33925800,,منطقه 12,"
                           منوچهری کوچه ژاندراک  پلاک: 7 طبقه دوم 
                        ",,
"
                            جوش و برش -اولین مجموعه تخصصی دستگاه های اینورتر
                            
",شمسعلی حمیدی,66802371,09124836143,حومه تهران,"
                           جاده شهریار -صفادشت تهران، صفادشت، روبروی شهرک صنعتی صفادشت ، جوش و برش آسیا 
                        ",,دارد
"
                            تعمیر و فروش عینک آفتابی 
                            
",قدیر,33366422-09122992454,09127637890,منطقه 14,"
                           خ پیروزی -چ کوکاکولا - پاساژ کساء طبقه 1  پلاک: 108 
                        ",,دارد
"
                            تولید پرچم
                            
",مسعود فلاحی,66460179-66451014-66415688,,منطقه 12,"
                           امام خمینی، روبروی شیخ هادی، فروشگاه پرچم وکیلی 
                        ",دارد,
"
                            ثبت شرکت شمس، مجری ثبت شرکت با مسئولیت محدود، سهامی خاص، تضامنی ، ثبت موسسه و ثبت برند، اخذ کارت بازرگانی، تغییرات و تصمیمات شرکتها ، امور مالیاتی می باشد. 
                            
",مهدیه شمس,66190920,09215676937,منطقه 9,"
                           هاشمی کوچه شهدا  پلاک: 1 طبقه 1 واحد 2
                        ",,دارد
"
                            فروش تجهیزات آزمایشگاهی 
                            
",,77907104,,منطقه 4,"
                           دماوند ایستگاه آیت خ دین محمدی   پلاک: 76 
                        ",,
"
                            تعیین عیار و ذوب طلا 
                            
",غلامرضا احمدی,33982746,09125362987,منطقه 12,"
                           بازار، خ 15 خرداد کوچه تکیه دولت پاساژ شاه نعمتی  پلاک: 27 
                        ",,
"
                            تولید کننده انواع کمپرسورهای هوا در ایران
                            
",سعید مفیدی,33955186-9,,منطقه 12,"
                           سعدی جنوبی-چ مخبرالدوله پاساژ ساختمان سینگر  پلاک: 314 
                        ",,
"
                            شیرینی فروشی
                            
",نباتیان,44307777,,منطقه 5,"
                           شهران، فلکه دوم، خیابان یکم، جنب پاساژ سامان   پلاک: 76 
                        ",,
"
                            چسب، رنگ، یراق
                            
",احسان فلاحی,76263120-76264212,,حومه تهران,"
                           جاجرود، منطقه صنعتی کمرد، بالاتراز شرکت نگین شیر  پلاک: 691 
                        ",,
"
                            جایگاه سوخت CNG
                            
",حجت خلیلی,55748171,,منطقه 17,"
                           قزوین-دوراهی قپان 
                        ",,
"
                            طلا و جواهر
                            
",شایان بهزادی,44465050-88365218,09124458106,منطقه 5,"
                           اتوبان اشرفی اصفهانی، جنب تیراژه، مرکز گنجینه طلا و جواهر24، طبقه همکف، واحد 51 
                        ",دارد,
"
                            بورس اوراق بهادار
                            
",,66724185,,منطقه 11,"
                           خ ولیعصر - بالاتراز میرداماد - ک یزدان پناه- پ91 -ط 10 
                        ",,
"
                            نقشه کشی ساختمان، طراحی و اجرا و نظارت
                            
",حسین محمدی,55676763,09124495876,منطقه 17,"
                           خ قلعه مرغی، 20متری فلاح، نرسیده به میدان مقدم  پلاک: 160 
                        ",,
"
                            تالار پذیرایی
                            
",مهدی کلینی فرد,77532838-77536666-77528120,,منطقه 12,"
                           دروازه شمیران - نرسیده به مجلس شورای اسلامی  
                        ",,
"
                            طراحی، ساخت، اجرای پروژه های تهویه صنعتی و ساختمانی، انواع الکتروموتور AC، EX، DC، پمپ، مشعل، سانترفیوژ، هواساز، سقفی، جت فن هیتر، چیلر، فن مرغداری، دم فشار قوی، انواع پروانه های ریختگی و ساختگی، اتصالات و لوله اسپیرال، PVC، آلومینیوم، برزنتی
                            
",محمد پاک روش,33929281-33921284,,منطقه 12,"
                           خ سعدی شمالی، بعداز منوچهری   پلاک: 532 
                        ",,
"
                            رنگهای نقاشی و لوازم هنری
                            
",محسن روستایی,55584413-14-55802805,09121197811-09123790677,منطقه 12,"
                           بازار تهران، کوچه مسجد جامع، پاساژ جامع، طبقه زیرهمکف، پلاک 17 
                        ",دارد,
"
                            مرکز پخش شیلنگ های فشارقوی، هیدرولیک، پنوماتیک آزمایشگاهی، بخار، داروئی، اتصالات و لوله مسی
                            
",داود فریس آبادی,09124391807,09375391807,حومه تهران,"
                           جاده خاوران، شهرک صنعتی عباس آباد، قبل از نگهبانی ، مجتمع نور 
                        ",,
"
                            تعمیر انواع دوربین عکاسی
                            
",علی حسن پور,66400543,,منطقه 11,"
                           جمهوری - بعداز تقاطع ولیعصر  پاساژ رویال طبقه اول  پلاک: 2/10 
                        ",,
"
                            لوازم شکار و ماهیگیری 
                            
",ابوالفضل  ذکرعلی,33951621-339262980,,منطقه 12,"
                           خ فردوسی جنوبی - روبروی خ سرهنگ سخایی پاساژ سیما   پلاک: 21 
                        ",,
"
                            باطری سازی و فروش باطری
                            
",محمد آقابابایی,-,09192253077,حومه تهران,"
                           بلوار اصلی گیلاوند، دوراهی حصار، نرسیده به پل شلمبه، روبروی لوازم یدکی برادران 
                        ",,
"
                            سازنده تخصصی انواع تندیس
                            
",طباطبایی,33932078,,منطقه 12,"
                           خیابان پامنار، روبروی مسجد کاشانی  پلاک: 269 
                        ",,
"
                            تهیه و توزیع قطعات یدکی اتوبوس های شهاب خودرو و کامیون های دیزلی
                            
",ناصر رضوانی,33530788-33531243,09124803825,منطقه 12,"
                           خیابان ملت کوچه آذرطوس پاساژ نیلوفر طبقه اول  پلاک: 18 
                        ",,
"
                            وارد کننده اجناس دکوری تزیینی فانتزی ولوازم لوکس آشپزخانه
                            
",جواد ربیعی,55336650-09129052636,09192169261,منطقه 2,"
                           شوش خیابان صابونیان پاساژشهرداری منفی1 واحد22  پلاک: 22 طبقه -1 
                        ",,
"
                            موسسه خیریه
                            
",حسن ادیب زاده,66716920,,منطقه 12,"
                           جمهوری - نبش چ استانبول  پاساژ گلشن  پلاک: 9 
                        ",,
"
                            فروش کامپیوتر، لپ تاپ، موبایل و لوازم جانبیلوازم خانگی
                            
",مهدی ملاکی,88923008,09391881559,منطقه 6,"
                           ولیعصر، نرسیده به م ولیعصر، خ دمشق، خ مظفر   پلاک: 130 واحد 5و6
                        ",,
"
                            فروش صنایع دستی و بلورجات و چراغ های تزئینی
                            
",حیدر دوستی,55189755,09123216898-09363452890,منطقه 16,"
                           میدان شوش، خ صابونیان پاساژ میلاد طبقه زیرهمکف،جنب راه پله ورودی  پلاک: 107 
                        ",,
"
                            انواع نان سنتی و فانتزی، نماینده فروش محصولات سه نان، نماینده فروش محصولات نان رضوی، انواع نان های فانتزی، رژیمی و دیابتی
                            
",سینا پاشایی,33557328,,منطقه 12,"
                           خیابان ایران، بعد از فیاض بخش، پلاک 116 
                        ",,
"
                            خدمات پزشکی در محل
                            
",,22466857,,منطقه 1,"
                           ميني سيتي - شهرک محلاتي - پاساژ مرواريد - واحد 55 کوچه -- 
                        ",,
"
                            تجهیزات آشپزخانه های صنعتی و ظروف آلومینیوم، قبول سفارشات، با 50سال سابقه کار درخشان
                            
",حاج رحیم اورنگ,55573817-55573815,09128171235-09199006706,منطقه 12,"
                           خ مصطفی خمینی (چهارراه سیروس)، روبروی هنرستان راهیان قدس  پلاک: 262 
                        ",,
"
                            آرایشی و بهداشتی  و خرازی
                            
",صباح و کامران زنگنه,77077584,09125492948,منطقه 4,"
                           تهرانپارس - قنات کوثر - مجتمع تجاری شهرک امید  پلاک: 19 
                        ",,
"
                            تولیدکننده و فروشنده و نصب و راه اندازی کلیه قطعات آسانسور و لوازم جانبیay.sharabini@yahoo.com

",ایوب شربیانی,77152605-26022605-77432513,,منطقه 7,"
                           دماوند ابتدای 30 متری نیرو هوایی  پلاک: 505 
                        ",دارد,
"
                            کمپرسورهای صنعتی و ساختمانی
                            
",ایوب جولانی,33955446,,منطقه 12,"
                           خیام شمالی - خ قورخانه پاساژ فراهانی طبقه اول - واحد 3 
                        ",,
"
                            قالب سازی (ساخت انواع قالب برش، جعبه، کارتن، لیبل، پلکسی)
                            
",جواد جعفری,36611766-36612804,09194808841,منطقه 12,"
                           خ ملت، برج بهارستان، بلوک A طبقه دوم واحد 303 
                        ",,دارد
"
                            فروش انواع گوشی های پاناسونیکتحویل رایگان در محدوده شرق تهران پخش قطعات و لوازم جانبی بی سیم های پاناسونیک به همکاران تعمیرکار و کلیه هموطنان گرامی

",امیر ابراهیمی,77119861,09124095067,منطقه 4,"
                           تهرانپارس، خیابان ناهیدی کوچه فتاحی  پلاک: 64 
                        ",,دارد
"
                            دفترمهندسی 
                            
",دکتر علی  گلصورت پهلویانی,22351108,,منطقه 2,"
                           سعادت آباد بلوار پاکنژاد شمالی سرو غربی پاساژ نگار   پلاک: 104 
                        ",,
"
                            خرید وفروش و رهن و اجاره، مشارکت در ساخت
                            
",محسن دهقان نیری,33840372-33840407,,منطقه 15,"
                           افسریه، 15 متری سوم، بین خ 18و19   پلاک: 209 
                        ",,
"
                            عرضه لوازم کادویی منزل
                            
",مهدی اسدی,76294289,,حومه تهران,"
                           پردیس، فاز 4، میدان فردوس پاساژ فردوس طبقه همکف  پلاک: 7 
                        ",,
"
                            هلال احمر
                            
",,77783322,,منطقه 4,"
                           فلکه دوم تهرانپارس ، انتهای خ جشنواره روبروی فرهنگسراي اشراق ، مجتمع  فرهنگی امدادی منطقه 4 
                        ",,
"
                            پمپ بنزین
                            
",,22289092,,منطقه 1,"
                           خ پاسداران شمالی- اول فرمانیه 
                        ",,
"
                            لوازم چینی، لوازم ریز آشپزخانه، بلور و فلزیجات با بیش از 1200 جنس حراجی و اجناس چینی 
                            
",محسن  طهماسبی,33487913,09192245613 - 09195632252,منطقه 15,"
                           خ خاوران میدان آقانور به سمت سه راه افسریه لاین کندرو جنب پاساژ اطمینان   پلاک: 1307 
                        ",,
"
                            تولیدکننده لوازم اداری و دفتری، سیستم بایگانی، فایل و کمد
                            
",علی اکبر مرزبان,66750901-66750878,09121391278,منطقه 12,"
                           خ حافظ، ابتدای خ سخایی  پاساژ لباف  پلاک: 4 و 5  
                        ",,
"
                            ساخت جعبه های بلورجات -شیرآلات و چینی -تولیدکننده انواع کارتن های 3 و 5 و 7 لایه -چاپ افست چهاررنگ-دایکات -سلفون کشی -لمینت و بسته بندی 
                            
",شهروز  رضایی,55155501-55159772,,منطقه 12,"
                           تهران -بازار - خ 15 خرداد - کوچه سید ولی  پاساژ ضیافت  طبقه زیرزمین -دست راست   پلاک: 2 
                        ",,
"
                            ساخت جعبه های مقوایی
                            
",مهران یامی,36612754,,منطقه 12,"
                           خ 15 خرداد غربی - بازارچه عودلاجان  کوچه حکیم - بن بست چهارم   پلاک: 2 طبقه زیرزمین 
                        ",,
"
                            لوازم و خدمات آسانسور
                            
",اسماعیل یوسفی,55789760,09123181309,منطقه 17,"
                           قلعه مرغی، خ ابوذر، نبش خ اصغر نژاد  پلاک: 22 
                        ",,
"
                            تهیه و توزیع انواع بلبرینگ ماشینی، صنعتی، کشاورزی و...
                            
",امیر نادرمحمدی,33993424-33993663,09126861290,منطقه 12,"
                           خ امیرکبیر کوچه ناظم الاطباء شمالی پاساژ مهاجر طبقه 2  پلاک: 3 
                        ",دارد,دارد
"
                            پزشکی قانونی
                            
",,36045986,,منطقه 18,"
                           ميدان معلم-بلوار معلم-كوچه حاجي نوروزي سابق-پلاك 14 
                        ",,
"
                            محصولات کاغذ دیواری کفپوش ولمینت
                            
",عبدالناصر مشفق,55765353,,منطقه 10,"
                           خ قزوین، نرسیده به سه راه آذری، خ شهید عظیمی   پلاک: 20 
                        ",,
"
                            دوربین عکاسی
                            
",محمد جعفری,33160836,,منطقه 15,"
                           بزرگراه بسیج - ابتدای خ ائمه اطهار   پلاک: 30 
                        ",,
"
                            تولید و توزیع انواع سنگ کف و نما، آجرنما، نسوز و آنتیک
                            
",حمیدرضا رمضانی,22518049,,منطقه 8,"
                           بزرگراه رسالت، خ بنی هاشم، روبروی برج نسترن  پلاک: 138 
                        ",,
"
                            بورس انواع لوازم کفش، تولیدکننده انواع کفهای طبی مردانه، زنانه و بچه گانه
                            
",منوچهر ولی زاده,55634427,09125916978,منطقه 12,"
                           فروشگاه:خ 15خرداد، خ سیدولی، پلاک 5/24 ، کارخانه:جاده ورامین، میدان پونیک، سرسبز هشت باغ احسان، سوله سوم 
                        ",,
"
                            آرایشگاه مردانه 
                            
",محمدرضا  نظری,88262452,,منطقه 2,"
                           کوی نصر - گیشا - خ جواد فاضل غربی - خ حسین جوادی   پلاک: 4 
                        ",,
"
                            ظروف یکبار مصرف 
                            
",مقصود حسین زاده,55644133,,منطقه 11,"
                           خ کارگر - مابین م راه آهن و مرازی - روبروی سه راه مختاری  پلاک: 98 
                        ",,
"
                            تهیه و توزیع انواع لوازم ساختمانی و نظافتی
                            
",محمد الهی,33973887-33118667,09128485135,منطقه 12,"
                           مصطفی خمینی، پایین تراز چهارراه سرچشمه  پلاک: 732 
                        ",,
"
                            پخش واجرای دکوراسیون داخلی، فروش محصولات دکوراسیون
                            
",آرمین مهتری,-44628439- 44628396-44618234-44617939-44468659,09128872297-09128182179,منطقه 5,"
                           جنت آبادجنوبی، بالاتراز مجتمع سمرقند  پلاک: 134، واحد3 طبقه دوم 
                        ",,
"
                            دارالترجمه 
                            
",نوربخش بروجردی,77277779,,منطقه 4,"
                           ضلع جنوب شرقی میدان رسالت، ابتدای خیابان شهید بابالو  پلاک: 193 طبقه اول واحد 1
                        ",,
"
                            پخش انواع ترازو و صندوق های دیجیتالی، انواع باسکول و صندوق های نسوز، بازگشایی و جابجایی گاوصندوق در اسرع وقت
                            
",عبدالصاحب اورنگ,55621007,09124769745,منطقه 12,"
                           بازار بزرگ، جلوخان مسجد امام خمینی،   پلاک: 6 
                        ",,
"
                            لوازم برقی اتومبیل - تولیدکننده مرغوب ترین سوکت های خودرو در ایران
                            
",اکبر زنگنه,33937184,09121509512,منطقه 12,"
                           امیرکبیر - خ ناظم الاطباء جنوبی  پاساژ مشرقی طبقه 5  پلاک: 1 
                        ",,
"
                            گلدوزی
                            
",فرهاد حکیمی,66756274,09193243821,منطقه 12,"
                           جمهوری - نرسیده به حافظ  پاساژ جمهوری طبقه 4  پلاک: 406 
                        ",,
"
                            خبرگزاری ها
                            
",,55158990,,منطقه 6,"
                           تهران ، ضلع جنوبي پارک شهر، خيابان بهشت ، خيابان شهيد انصاري، ساختمان اداره کل روابط عمومي و بين الملل شهرداري تهران ، طبقه اول ، دفتر ( سما ) 
                        ",,
"
                            روزنامه
                            
",,77629406,,منطقه 3,"
                           شریعتی-خیابان خواجه نصیرطوسی-خیابان پادگان ولیعصر-پلاک12 پاساژ -- 
                        ",,
"
                            لوازم شکار و ماهیگیری
                            
",علی قلعه,33911346,,منطقه 12,"
                           امام خمینی خ فردوسی مقابل سخائی  پاساژ صداوسیما طبقه همکف  پلاک: 20 
                        ",,
"
                            نمایندگی شرگت نیوکالر، تولیدکننده رنگ های آکریلیک توسط سیستم کامپیوتری ترکیب رنگ
                            
",ابوالفضل صفی زاده,77341968-09124700930,09121902602,منطقه 4,"
                           تهرانپارس، وفادار شرقی، بین 214 و 216  پلاک: 136 
                        ",,
"
                            ساخت و تعمیر کلیه قطعات یدکی ماشین آلات  راهسازی و صنعتی
                            
",محمد رضا شریفی,55414914,09122756707,منطقه 11,"
                           خ قزوین-چ عباسی-خ نادر خیری  پلاک: 23 و 21 
                        ",,
"
                            ارائه لوازم اندازه گیری دقیق
                            
",محمد علی خیر اندیش,33996264-33999037,,منطقه 12,"
                           سعدی جنوبی کوچه بوشهری  پلاک: 407 طبقه 3 
                        ",,
"
                            نجاری 
                            
",مجتبی  قبادی ساکی,76204735- 09123244962,09126843149,حومه تهران,"
                           جاجرود - سعیدآباد - خ گلستان -سمت چپ   پلاک: 18 
                        ",,
"
                            دفتر مرجع تقلید
                            
",,22088850,,منطقه 2,"
                           سعادت آباد - میدان شهرداری - خیابان سرو غربی - خیابان بخشایش - کوچه سبز - ساختمان لاله - پلاک 22 - واحد 3 
                        ",,
"
                            خدمات تضمینی و تخصصی شستشو و خشکشویی، رفوگری، رنگرزی، لکه بری
                            
",محمدمهدی جلالی پورماکوئی,22307505,09387380207,منطقه 4,"
                           مجیدیه شمالی، لاهیجانی شرقی، خ شهیدکمالی، جنب لواشی  پلاک: 20 
                        ",,
"
                            پخش انواع کاغذهای A3,A4و...، کالرکپی عروسکی، تحریر، گلاسه، چسبدار، مقوا و انواع رول
                            
",شاهین محمدی,33973495-33986990-33913324,09122107955,منطقه 12,"
                           میدان بهارستان، خ ظهیرالاسلام، نرسیده به سقاخانه  پلاک: 150 
                        ",,
"
                            آموزش کامپیوتر و حسابداری
                            
",جمشیدی لاریجانی,88828326-88842152,,منطقه 6,"
                           ضلع شمال شرقی میدان فردوسی   پلاک: 11 طبقه 2 
                        ",,
"
                            فروشنده لوازم یدکی ده تن، مایلر، خاور، مینی بوس، 911 و اتوبوس
                            
",محسن کارگر,33487264-33487265,09121448314-09123707606,منطقه 15,"
                           خ خاوران، نرسیده به میدان آقانور، جنب نانوایی بربری  پلاک: 23 
                        ",,
"
                            آلبوم عکس
                            
",سیدمسعود عتیقه چی,66462019,,منطقه 12,"
                           امام خمینی - بعداز م حسن آباد - نرسیده به ولیعصر  پلاک: 269 
                        ",,
"
                            تجهیزات آموزشی و کمک آموزشی
                            
",امیررضا جمالزاده و امیرصیرفی,66493549,,منطقه 6,"
                           خ انقلاب - مقابل دانشگاه تهران  پاساژ فروزنده طبقه منفی یک - واحد 216 
                        ",,
"
                            مواد شیمیایی آزمایشگاهی  ، صنعتی، تجهیزات
                            
",جمال الدین عباسیان,33916311-33118435,09121490469,منطقه 12,"
                           ناصرخسرو پاساژ مینویی  پلاک: 25 
                        ",,
"
                            طراحی  و تولید مدارهای الکترونیکی
                            
",سیدرضا طیرانیان شیرازی,66713969,,منطقه 12,"
                           خ جمهوری، بعد از پل حافظ پاساژ امجد طبقه زیر همکف شماره 2 
                        ",,
"
                            لوازم خیاطی، انواع کاموا، بورس بدلیجات و کادویی، کلیه سفارشات مدارس و مجالس پذیرفته می شود
                            
",اسماعیل جوادزاده,44071163,09194360311,منطقه 5,"
                           فردوس شرق، بین حسن آباد و ابراهیمی  پاساژ آبگینه  طبقه زیرهمکف، پلاک A12 
                        ",,
"
                            آتلیه عکاسی و فیلمبرداری
                            
",محمدتقی نیکوئیان بیدهندی,77520011-77523093,09122016018,منطقه 7,"
                           انقلاب - بین پل چوبی و پیچ شمیران - نبش ک شهرداری   پلاک: 1 طبقه اول 
                        ",,
"
                            عرضه انواع شمع های دکوری و تزئینی، لوازم دکوری و تزئینی
                            
",مهرداد قربانی,55354682-55354318,,منطقه 16,"
                           م شوش، خ صابونیان، مجتمع تجاری شهرداری طبقه همکف، پلاک 70 
                        ",,
"
                            تولید و عرضه انواع کلاه  نظامی- نگهبانی - شخصی- میهمانداری و خدمات گلدوزی(با ارائه نمونه کار)

",رضا ایمانی,66977124,09021011983,منطقه 12,"
                           حسن آباد - خ امام خمینی - مقابل شیخ هادی پاساژ تخت جمشید  طبقه 1- واحد 13
                        ",,دارد
